id,name,lat,lng,?column?,tipcount,checkincount,usercount,photo_count,url,tags
4de65f6f45dda52a060b653e,ADAC Geschäftsstelle,49.3868116450453,8.66325133081009,"""Miscellaneous Shop""",0,44,30,1,http://www.adac.de,{}
56d19505cd10d7d59ca1a638,"Hagenstraße, Rohrbach, Heidelberg",49.3852734289502,8.69072601782942,"""Road""",0,11,1,1,,{}
53930055498e3acc6d62881e,Kirchheim,49.3844960524761,8.67042334705156,"""Neighborhood""",0,21,13,0,,{}
52b01efb498ea90b5f71026e,ADAC Kirchheim,49.3867389722484,8.66314314529046,"""General Travel""",0,8,5,0,,{}
4da49fc79935a0935c95e16f,Schützenhaus Eppelheim,49.3885301940609,8.63379383707709,"""Diner""",4,146,42,10,,{}
4c456bacda2176b0fc27637a,Autohaus Bernhardt,49.3856108,8.6891297,"""Auto Dealership""",0,3,3,0,,{}
4db585b90cb6729b6aa6dbed,Bierhelderhof,49.386371,8.704135,"""German Restaurant""",6,82,65,9,,"{biergarten,gaststätte,""gaststätte / biergarten""}"
4ed4f7a52c5b695abfa25213,Wild Stammwerk ( Capri-Sonne),49.3875065199129,8.63785007737996,"""Factory""",1,104,74,2,,{}
54dd1125498e588e8b3ae628,Distille,49.3870321172446,8.6941425483711,"""Bar""",0,7,7,0,,{}
4e9848aa2c5b827059d3350c,Markscheide,49.3871045184525,8.69030984304515,"""Light Rail Station""",0,147,23,2,,{}
545ccbb5498eabb252d41647,Hof Eins,49.3894187579562,8.65361334483143,"""Design Studio""",0,12,1,0,,{}
4e1212e452b1655efa4b8be8,Darwisch Persische,49.4053717282679,8.69265088240451,"""Middle Eastern Restaurant""",3,54,43,8,,{}
528bd6b411d2f09fa6df4635,Studentenwohnheim Römerstr 131,49.3872323108423,8.68685999063602,"""College Residence Hall""",0,283,7,0,,{}
5073e98ee4b0b56e989b7c00,institut für Bildungswissenschaft,49.4099789454517,8.69762572356575,"""College Science Building""",0,35,8,2,,{}
52d11ffb11d2ad3815eaf783,Turnzentrum,49.387955,8.666491,"""Athletics & Sports""",0,23,3,3,,{}
4f8d542ce4b0a66dd3dcefc1,Dekra - Prüfstelle Heidelberg,49.3900583,8.6533815,"""Automotive Shop""",0,2,2,0,,{}
4c35ffdc16adc928faa4c79c,Casa Sorrento,49.388804,8.690176,"""Italian Restaurant""",2,81,29,2,,{}
5358e599498e9061150896f7,Recyclinghof HD,49.391016989868,8.66173544500762,"""Recycling Facility""",1,4,3,2,,{}
4cc2f49ecdb59c7414fc2c48,Vertigo - DAV Kletterzentrum,49.3894257745612,8.66646031618963,"""Gym / Fitness Center""",1,36,15,0,,{klettern}
545ccbb5498eabb252d41647,Hof Eins,49.3894187579562,8.65361334483143,"""Design Studio""",0,12,1,0,,{}
4da186e8bf22a14399889df8,TVE Sportplatz,49.390837339398,8.62765789031982,"""Soccer Field""",0,11,3,0,,{}
4c50101df080a5937e30e0e1,Giardino Italian Restaurant,49.3897954983317,8.69011408446374,"""Italian Restaurant""",3,42,26,0,,{}
4d8489b15ad3a093023dd1fd,Bethanien Krankenhaus,49.3919078803573,8.69015270945065,"""Hospital""",0,102,23,0,http://www.bethanien-heidelberg.de,{}
4e5c3bf57d8bfb5e36b5d5a7,Englisches Institut,49.390050805916,8.68734594208149,"""School""",0,11,8,0,,{}
5165933fe4b0f799bad62932,Adenauerplatz,49.4071267992266,8.69336128234863,"""Historic Site""",2,501,50,15,,{}
4f8418f3e4b00dd95227d530,Capri-Sonne Sportcenter,49.3938032492043,8.636080668711,"""Gym / Fitness Center""",0,13,12,3,,{}
4e0b8a3d483bb906b6b31178,Moods Bar & Restaurant,49.3931910579712,8.68197195324798,"""Bar""",3,93,53,2,,{}
4cd19f555845bfb7e80cb30d,Ehrenfriedhof Heidelberg,49.3929995149163,8.6975683235099,"""Cemetery""",0,33,26,3,,{}
4f6834a4e4b0fef78f7aab84,rheinstrasse,49.3919448852539,8.68504619598389,"""Light Rail Station""",0,24,10,0,,{}
4f86cf3ee4b02b69f39b6e99,HTV,49.3936004638672,8.6820068359375,"""Soccer Field""",0,21,6,1,,{}
4d2a42fcf7a9224b2cbd05a0,Patton Barracks,49.3950294349333,8.67356268311368,"""Military Base""",0,328,37,1,,{}
4f8418f3e4b00dd95227d530,Capri-Sonne Sportcenter,49.3938032492043,8.636080668711,"""Gym / Fitness Center""",0,13,12,3,,{}
4fc9c21ce4b013489ab31264,Netto (City),49.3950642398079,8.64396174711241,"""Supermarket""",0,45,9,1,,{}
4e0b8a3d483bb906b6b31178,Moods Bar & Restaurant,49.3931910579712,8.68197195324798,"""Bar""",3,93,53,2,,{}
4b6bee8cf964a520fe1c2ce3,St. Josefskrankenhaus,49.4028743188316,8.68873970673802,"""Hospital""",0,84,42,0,http://www.josefskrankenhaus.de,{}
51dd234c498e621128f60db2,Dietrich-Bonhoeffer-Gymnasium,49.3949256700834,8.63380666579508,"""High School""",0,20,5,0,http://www.dbg-eppelheim.de,{}
554db967498ec7eee379fb64,Ernst-Knoll-Halle,49.394071,8.634156,"""Basketball Court""",0,2,2,0,,{}
5743f6f2498e6810a8d8b18a,Haltestelle Steinhofweg,49.394283,8.646483,"""Bus Stop""",0,3,1,0,,{}
56210469498efb96c1e7b4a5,Autohaus Südstadt,49.3935665202362,8.68551669798952,"""Auto Garage""",0,2,1,0,,{}
4ca37f286bb1b7137e518069,Bergfriedhof,49.3949992411796,8.69155883789062,"""Cemetery""",0,186,46,10,,{}
51d45d6b498e82e7713af3b3,Christ-König-Kirche,49.3965335052577,8.6298774760067,"""Church""",0,8,3,2,,{}
569f8396498e8f42d4a7105c,Friseur Büssecker,49.3958537376636,8.64339540514514,"""Salon / Barbershop""",0,4,2,0,,{}
4eac0cd59a522a65af66bde5,Feigenbutz,49.3960723876953,8.62524032592773,"""Rock Club""",0,4,2,0,,{}
4d0797aea2685481d486c7bd,Eissporthalle Eppelheim,49.3957688042358,8.63607172229879,"""Skating Rink""",0,75,42,0,,{}
4f5249dce4b028a91f25433e,Heidelberg Bulls,49.393579013619,8.68170942153882,"""Field""",0,4,3,0,,{}
564ecbfb498e06a8289c17cf,Arztpraxis Dr. Marggraf,49.3956879905626,8.6442242400147,"""Doctor's Office""",0,11,2,0,,{}
4cb432bc75ebb60ce887e0ad,Spektrum der Wissenschaft Verlag,49.394437,8.688119,"""Office""",1,451,17,3,,"{scilogs.de,""spektrum der wissenschaft, gehirn&geist, epoc, sterne und weltraum""}"
4fe05cb5e4b0c4779153ed7a,Feuerwehr Heidelberg,49.3960701624851,8.67027134070784,"""Fire Station""",0,10,9,3,,{}
4e63bf7f45ddda352a23484e,Kranich Cafe,49.3959431,8.6435634,"""Pub""",1,43,20,1,,{}
56977f27498e7ea36d465eed,Kranich Döner,49.396038,8.64327,"""BBQ Joint""",0,2,1,0,,{}
4cc2fb0a306e224b54ba936c,Heid's,49.396683,8.67222327,"""Steakhouse""",21,429,232,39,http://www.heids-heidelberg.de,"{liquor,seafood,steak}"
4e7c3d538877aac4a95e91ab,Heidelberg-Pfaffengrund/Wieblingen,49.3951682357445,8.64444527240809,"""Bus Station""",0,180,26,2,,{}
4dbef2b9f7b1ab37dd98b87b,Häll,49.3953105489071,8.67729850968514,"""Rock Club""",4,92,64,5,http://haell.de,{}
56eaea7e498eb30b28a91a7b,Radhaus Gerger,49.396202,8.643019,"""Bike Shop""",0,1,1,0,,{}
4c8676a074d7b60c0d52a4d8,Kegelhalle Heidelberg,49.3961691279577,8.68052991425153,"""Bowling Alley""",0,210,18,0,,{}
56c60874cd10c05768ef0904,GT Performance,49.3964874545547,8.68534972780705,"""Auto Garage""",0,1,1,0,,{}
4f496281e4b0ecc813ada88e,Breidenbach Studios,49.396699514017,8.6785152554512,"""Art Gallery""",3,179,43,18,,{}
54608ddf498ed1b7f6c8476f,Dr. Kayser,49.397346,8.647506,"""Doctor's Office""",0,2,1,0,,{}
5258fadc498ea0562dc98425,Reiff Reifen,49.3960001633987,8.67789941888195,"""Automotive Shop""",0,5,4,0,http://www.reiff-reifen.de/de/content/Reifenservice.html,{}
4eefa6ad0cd6a4f9e827b057,Helmholtz Gymnasium,49.3956625989809,8.68867814540863,"""High School""",0,25,12,0,,{}
507c5bb0e4b0e1211845c259,H Bergfriedhof,49.3958436256681,8.68984069575857,"""Tram Station""",0,13,8,1,,{}
4d91e310033ba35d954a790d,VW Zentrum Heidelberg,49.3970544443767,8.68050332381294,"""Building""",0,57,16,0,,{}
4d91e310033ba35d954a790d,VW Zentrum Heidelberg,49.3970544443767,8.68050332381294,"""Building""",0,57,16,0,,{}
4b4c616af964a520e7b126e3,Burger King,49.398613,8.674381,"""Fast Food Restaurant""",2,339,128,16,http://www.burgerking.de,{}
4c5fb88290b2c9b64b573b22,Autohaus Dechent,49.3986300755526,8.67505279605873,"""Auto Dealership""",1,23,17,1,,{}
4d1db97d2eb1f04d69dad8c1,Deutsches Rotes Kreuz,49.3988162324873,8.67322544703322,"""Building""",0,41,10,1,,{}
54b107b4498e6ffea54e326e,Tierarztpraxis Dr. Claudia Benda,49.402407,8.625836,"""Veterinarian""",0,2,1,0,,{}
52b1fa59498eabeda973a678,Der kleine Pfaffe,49.397431,8.652245,"""German Restaurant""",2,22,13,4,http://www.derkleinepfaffe.de,{}
4e29a0ded22d848a146f5464,TSV Pfaffengrund,49.397342,8.653161,"""Soccer Field""",0,4,4,0,,{}
520f1a3211d2d0dc2550af7b,B&B Hotel Heidelberg,49.3972948477489,8.67491105046636,"""Hotel""",4,225,148,13,http://www.hotelbb.de,{}
4bd74440304fce72924933ab,Hotelo,49.398881,8.680678,"""Hotel""",2,133,71,3,https://hotelo-heidelberg.de,{}
56b6f428498e0e803274ffca,Halle02 Gmbh & Co. Kg,49.3987524,8.6724335,"""Music Venue""",0,2,2,0,,{}
526ba315498e8f0dfba3f116,Zum Goldenen Löwen,49.3992351089001,8.62691724462963,"""German Restaurant""",2,53,29,1,,{}
4b9e1a45f964a520d3ca36e3,Goldener Löwe,49.3989373604125,8.62714290618896,"""German Restaurant""",6,246,46,6,,{}
4c407f72d691c9b6133e8b0a,China Restaurant,49.3970987,8.68325575,"""Chinese Restaurant""",1,35,29,2,,{}
4f380628e4b0653d4b541c87,H Kranichweg,49.4020866910154,8.64078795361313,"""Tram Station""",0,206,40,3,,{}
4f682b78e4b094ea6cd9ab20,H Kirchheimer Straße,49.3992545056335,8.62668006108015,"""Tram Station""",0,182,29,0,,{}
544b615b498ec90c7a80008c,Sportzentrum Mitte,49.3986577952177,8.68519756458392,"""Sports Club""",0,18,2,0,,{}
56423f64498e49d041881206,SUYTES Business Studios,49.398639,8.680778,"""Residential Building (Apartment / Condo)""",0,14,3,0,,{}
52115345498e735d914f1b9e,Carl-Benz-strasse,49.3987770080566,8.68059825897217,"""Road""",0,4,2,0,,{}
4d5c4a5eb9b2a143502f748c,Eichbaum Theke,49.4001937368453,8.63061596338235,"""German Restaurant""",0,165,10,1,,{}
51df163d498ee63ef79dca2c,Schwetzinger Terrasse,49.3994997293023,8.67151626778292,"""Plaza""",0,38,10,3,,{}
53cd032f498edc8c0e6b225e,Kamelien Thai-Massage,49.3999454079214,8.62722504494594,"""Massage Studio""",0,1,1,1,,{}
4c94fc8a21c7199cdc42147f,VeniceBeach Lifestyle Fitness,49.3996549950262,8.67625015782875,"""Gym / Fitness Center""",2,1384,78,1,http://www.venicebeach-fitness.de/studios/lifestyle-fitness/heidelberg.html,{}
4b545256f964a52079b727e3,Mandy's Railway Diner,49.3997682352992,8.67799758911133,"""Diner""",58,1828,863,134,http://www.mandys-hd.de/mandysdiner/,"{"" american"","" burger"","" listing"","" railcar"","" second"","" shakes"","" the"",""american diner"",diner,why}"
51483fd9e4b0006ed639f25c,"Sparkasse Heidelberg, Filiale Bahnstadt",49.399327,8.671028,"""Bank""",0,23,7,3,,{}
55072f8c498e138fa852fc28,LA33,49.399715770824,8.67024089007941,"""Cultural Center""",0,4,4,0,,{}
53d8d37d498e903b9f4899a7,Mandy's Fast Food Center,49.3999689436215,8.67836939420189,"""Fast Food Restaurant""",4,48,29,4,,{}
519ba2f4498e702884bac97a,H Montpellierbrücke,49.400539064525,8.67831198801948,"""Tram Station""",0,17,5,0,,{}
4eaab475108160300032cb67,ZIM (Zentrum für Informations- und Medizintechnik) Uniklinik Heidelberg,49.4000265716848,8.67682814598083,"""Office""",1,115,15,2,http://www.klinikum.uni-heidelberg.de/zim-zentrum-fuer-informations-und-medizintechnik.93.0.html,{}
4bfc347ce05e0f470c57cfa8,Cafe Boulevard Am Danteplatz,49.400492,8.686568,"""Caf\u00e9""",3,129,49,4,,{}
4e267a7db61ce3fb054f1c50,Montpellierbrücke,49.400532314152,8.6783688771294,"""Bridge""",0,426,85,6,,{}
4bed67b79868a593734e5d46,Sunisa's Thai Imbiss,49.3999980875392,8.6782537637021,"""Thai Restaurant""",7,520,110,11,http://www.thai-heidelberg.de,{}
5659dd88498efbd1a7b3bed1,Spielbetrieb Heidelberg,49.3995675644964,8.68300933773953,"""Toy / Game Store""",0,9,2,0,,{}
562b4ed8498e345df0fa2e81,Olè Olè La Taperia,49.399488,8.685091,"""Tapas Restaurant""",0,8,8,0,,{}
5065f419e4b08ee4f0398de6,Moro's Coffee Shop,49.3998547666321,8.68309140126528,"""Coffee Shop""",0,6,5,0,,{}
4e74789e52b1c8e518fee4e6,Tanzschule Nuzinger GmbH,49.4007470730004,8.68452820899077,"""Dance Studio""",0,48,7,0,,{}
4e5e65c222718258c48dd259,Löwenkeller,49.399677996696,8.69035098120144,"""Mediterranean Restaurant""",0,29,18,1,http://www.löwenkeller-heidelberg.de,{}
4e2b043b62e144b5d3a7af77,Poseidon,49.400809,8.691227,"""Greek Restaurant""",1,14,9,3,,{}
522b09a711d2118e92891e5e,Kulturmeile Eppelheim,49.4013671062411,8.62405300140381,"""Public Art""",1,19,4,2,,{}
50ca1d31e4b0bd36c06c9a89,Hutzelwald,49.4003158453438,8.69189722217451,"""Gastropub""",0,5,5,0,,{}
571770b3498e20c4c522ec47,Kosmetik Harmonie,49.4026,8.62237,"""Cosmetics Shop""",0,1,1,0,,{}
4f7ca98fe4b06a80abe940bc,Anatolien Pizza Kebab,49.3998537544833,8.69053833922505,"""Turkish Restaurant""",1,38,17,2,,{}
4ebffaecb6341cd41ed07712,Shell,49.3991377079888,8.68970818549039,"""Gas Station""",0,40,28,2,http://www.shell.de,{}
4cfcce7f7945224b40028de7,La Torre Pizzeria,49.4019270482985,8.62987444915092,"""Italian Restaurant""",0,35,13,0,,{}
4b65637af964a52042ef2ae3,Rathaus Eppelheim,49.4017473154355,8.62885368444914,"""Other Great Outdoors""",1,188,26,1,,{}
4d301900a62d721efff5967d,Dr. Mollet HNO,49.403603,8.634946,"""Doctor's Office""",0,2,2,0,,{}
4b4b0c34f964a520789126e3,Yasmins 2 - Döner & Pizza,49.4014159792054,8.62944960594177,"""Pizza Place""",3,268,24,0,http://www.yasmins-doener.de,{}
4f37f057e4b0571dc7f9e226,Cafe am Wasserturm,49.4023305928502,8.63008260726929,"""Caf\u00e9""",0,8,6,0,,{}
509b71c1e4b02b9bb31b6e6c,H Eppelheim Rathaus,49.40154,8.628856,"""Tram Station""",0,15,7,0,,{}
55aa3474498eca475cef270e,Medina Beauty Lounge,49.401486,8.62985,"""Health & Beauty Service""",0,2,1,0,,{}
517398fce4b03b4666265cc7,Pauluskirche Eppelheim,49.401521,8.630365,"""Auditorium""",0,9,4,0,,{}
5091455de4b0554ee8671d4c,H Jakobsgasse,49.4009358381119,8.63328571274845,"""Tram Station""",0,164,15,0,,{}
4e341fcfaeb722686263cfaa,Stadtpark Eppelheim,49.4023498882246,8.63000730089334,"""Park""",2,110,16,3,,{}
4e295d2162e17c3301a6f66c,H Römerkreis Süd,49.4047198070477,8.68465229094475,"""Tram Station""",0,190,70,2,,{}
517398fce4b03b4666265cc7,Pauluskirche Eppelheim,49.401521,8.630365,"""Auditorium""",0,9,4,0,,{}
4e15a98c091a2112063117dd,"Sparkasse Heidelberg, Filiale Eppelheim",49.4018837608314,8.62953543663025,"""Bank""",0,40,8,0,,{}
4bea50fd246fb713fbe0abdf,Cfashion,49.4010112910484,8.63098976926013,"""Hobby Shop""",0,55,9,0,http://www.c-fashion.de,{}
4d4d5000a7f86ea8fc2635de,St. Joseph,49.4008221714286,8.63211302857143,,0,10,3,0,,{}
4d5ef022865a224b216a9885,Institut für Medizinische Psychologie,49.3960184091181,8.62641776903299,"""Medical School""",0,9,5,1,,{}
52a776cb11d2e760ad8d417f,Central Apotheke,49.4012553964257,8.63041520118713,"""Pharmacy""",0,3,2,0,,{}
54560b2c498e603ae605de60,Görtz,49.4013278840561,8.66874423478498,"""Bakery""",1,16,12,4,,{}
4be6dce078e8952153cb64ce,Eiscafé San Remo,49.4016743069229,8.62937450408936,"""Ice Cream Shop""",0,78,13,1,,{}
4c8243c7309aef3beb98c181,Venice Beach,49.4020652868294,8.64078998565674,"""Gym""",0,254,39,0,,{gym}
4b899658f964a5201b4432e3,Halle02,49.4020103702661,8.67130264632787,"""Event Space""",2,548,379,42,http://www.halle02.de,"{art,drinks,food,music}"
4f5a43cae4b0a5f2149f6c3b,ALDI SÜD,49.4020376159071,8.66874169562753,"""Supermarket""",3,123,38,2,http://www.aldi-sued.de,{}
51c2dc26498e07444f9dc389,Hauptbahnhof Süd,49.4015996273225,8.67262114775996,"""Bus Station""",0,274,15,1,,{}
545578c2498ecfacfe2bc66c,viani s FRISEUR,49.4021560495768,8.66659283638,"""Salon / Barbershop""",0,1,1,0,,{}
574c2359498ec191f140452c,Haltestelle Untere Rödt,49.40215,8.647186,"""Bus Stop""",0,1,1,0,,{}
4fd761cde4b055412c424888,Bürgeramt Pfaffengrund,49.402523676789,8.64740299199145,"""City Hall""",0,11,4,0,,{}
4fe97feae4b0a47fb9c97914,Heidelberg In/Out Processing Center,49.4023791036088,8.67108343656785,"""Military Base""",0,4,4,1,,{}
4fd1b628e4b0d6a2d4ceed1a,Römer-Apotheke Christuskirche,49.401464,8.684749,"""Pharmacy""",0,26,9,0,,{}
4e9a06e793ada5036d2b8ccc,Halle01,49.4019224582063,8.67164378508144,,1,20,17,1,,{}
4b838474f964a520820831e3,Zollhofgarten,49.4017571210861,8.670671,"""Neighborhood""",1,30,13,10,,"{afterwork,beachclub,party}"
4e2b043b62e144b5d3a7af77,Poseidon,49.400809,8.691227,"""Greek Restaurant""",1,14,9,3,,{}
4d99c841daec224bb6ce663e,Hochschule für Kirchenmusik,49.4019782716927,8.68254701912447,,0,20,2,1,,{}
571261cb498edfcdc1bf54e1,Gelato Go Bahnstadt,49.401751,8.67018,"""Ice Cream Shop""",0,1,1,2,,{}
5261176d11d250365f9c75c7,H Christuskirche,49.4014888362208,8.68549657168354,"""Light Rail Station""",0,15,10,0,,{}
52602572498e11f4f4d3fa44,FDP Heidelberg,49.4016941427696,8.68257748076112,"""Office""",0,3,1,0,,{}
56e71330498e5f2d7f55064e,Carbon&Design,49.403459,8.632982,"""Factory""",0,1,1,0,,{}
4c94782a94a0236a88fd8c12,Konditorei Cafe Zimmermann,49.401944,8.691311,"""Bakery""",1,82,20,2,http://www.konditoreicafezimmermann.de,{}
537dda5b498e08214a8a9155,Finanz-WG,49.401392,8.691081,"""Historic Site""",1,46,3,0,,{}
4d5d954482e8236a105ffdc9,Rudolf-Wild-Halle,49.4029649216067,8.62847500246606,"""Meeting Room""",0,227,28,2,,{}
54296482498e919245a30384,Alte Universität Heidelberg,49.4115891982255,8.70596391905169,"""General College & University""",0,34,28,0,http://www.uni-heidelberg.de/universitaet/geschichte/alte_universitaet.html,{}
4d626409196ba09342c02f56,Ärztehaus Eppelheim,49.4035235264935,8.63462909065847,"""Medical Center""",0,68,21,0,,{}
4dfe22321495014331aa2122,Mesón Madrid,49.4015462838946,8.69163279692266,"""Spanish Restaurant""",0,23,14,5,,{}
4ce56adf14682d43a0228f61,Packstation 105,49.4035694967026,8.63488565105566,"""Shipping Store""",0,121,10,2,,{}
4bd754f3f645c9b6b3b2a5e0,Döner Kebap - Bistro Bagis,49.4023639819775,8.69151554158168,"""Eastern European Restaurant""",1,27,19,2,,{}
4d9eb92d9b91a1cd0e305cc0,GIM Gesellschaft Für Innovative Marktforschung,49.4017013868473,8.69042593349022,"""Office""",0,8,8,0,,{}
4ed4c7f89adf3fc7af1994d5,Bierbörse,49.4039174654208,8.6349768726576,"""Bar""",1,31,6,0,,{}
4b48547ef964a520b34b26e3,Kaufland,49.4041876948602,8.64617586135864,"""Supermarket""",0,1414,151,14,http://www.kaufland.de/Home/index.jsp?FilialID=5180&et_cid=21&et_lid=584006&et_sub=Google_Places,{}
4f5b32b8e4b05eaca3d87386,Gärtnerei Pfisterer,49.4033778394619,8.63628387451172,"""Flower Shop""",0,6,3,0,http://www.gaertnerei-pfisterer.de,{}
4ca5a91f44a8224b75a3fb3f,ABB Stotz-Kontakt,49.4030774649169,8.64209335863431,"""Building""",0,353,56,24,,{}
528a4414498ec1757764f500,Dr. Royar,49.403615,8.634448,"""Doctor's Office""",0,1,1,0,,{}
4ed4bbf1775b45f6eda6bbeb,Udos Hähnchentruck,49.403643,8.635211,"""Food Truck""",0,3,2,0,,{}
4c8a0bdd9ef0224bc021577b,SRH Liberty Restaurant Bar,49.4040019732125,8.63321602592466,"""German Restaurant""",0,10,9,0,,{}
4d6e986c2e6ea0935b0b2050,Dehner,49.4042493013167,8.64765469424428,"""Garden Center""",0,129,44,7,http://www.dehner.de,{}
4c29cc26ed0ac9b6654062aa,Sorbas - Griechisches Restaurant,49.4046002626419,8.64990949630737,"""Greek Restaurant""",1,18,12,1,,{}
4c5c2a917735c9b6c8708b72,Meze - Feinkost & Kebab,49.40425157547,8.6468017,"""Greek Restaurant""",0,21,1,0,,{}
4d0f9198d21db60c8fe22418,Kaufland Tankstelle,49.403396,8.646345,"""Gas Station""",0,39,8,1,,{}
53b2da2a498e241b0ad11978,EDEKA Bauer,49.392169,8.631949,"""Supermarket""",0,2,2,0,,{}
56e7d560498e53ae0a20f0ca,Radhaus Gerger,49.404379030235,8.64672101512408,"""Bike Shop""",0,1,1,0,,{}
4fbe5f15e4b099c7d5aa0fcb,Gleis 4/5,49.4036237330923,8.67543901621715,"""Platform""",0,199,53,4,,{}
4be03ffb6af676b0203a51d4,Shanghai Wok,49.4042572344374,8.64818367260998,"""Asian Restaurant""",2,207,28,2,,{}
4b2771a6f964a5207c8624e3,China Restaurant Dynasty,49.4041123414551,8.64838728272572,"""Chinese Restaurant""",0,21,9,0,,{}
4f7efaf6e4b0ac821d349b7a,Bahnstadt,49.4034895444489,8.66585254669189,"""Neighborhood""",5,623,83,193,http://heidelberg-bahnstadt.de,{}
50e189dee4b0437c42ee84fe,Gleis 7/8,49.4034999845857,8.67506118394249,"""Platform""",0,218,53,0,,{}
4feadd7de4b0e2fa25480862,Subway,49.4041075405437,8.66952603973724,"""Sandwich Place""",0,11,8,0,http://www.subway-sandwiches.de,{}
4cb1dbbc562d224bc2112288,Le Crobag,49.4042679897345,8.67598693523051,"""Bakery""",4,271,109,5,,"{croissant,kaffee}"
4baa6ad9f964a5202b683ae3,Zapata :: Coffee and Lounge,49.4041217853562,8.67658670537157,"""Caf\u00e9""",10,775,343,26,,{trendy}
4dac50a04df01c19b1b158d9,Yormas,49.40435,8.675993,"""Breakfast Spot""",1,262,55,1,,"{brezel,cappucino,kaffee,würstchen}"
4ea7debbf5b917316feeb9c2,Thai Gourmet,49.4044210160667,8.6760430278085,"""Asian Restaurant""",2,181,81,11,,{}
51ab54dd498ec0f9fc137ac3,Fernbusbahnhof Heidelberg,49.4041768197004,8.67683939315311,"""Bus Line""",0,22,17,3,,{}
52daba28498e1876dcb2fea1,Gleis 1,49.403908984183,8.67565013431382,"""Platform""",0,66,20,0,,{}
526bae2111d2978e37293942,Tourist Information,49.40440297923,8.67661367105692,"""Tourist Information Center""",0,22,20,0,,{}
4b61fc08f964a520f72e2ae3,Hotel Central,49.4040620285187,8.68007898330688,"""Hotel""",1,120,51,2,http://www.hotel-central-heidelberg.de,{}
4b8ffcccf964a520506e33e3,Kaufland,49.4044948778963,8.68138790130615,"""Supermarket""",1,633,149,7,http://www.kaufland.de,{}
4baa6b6ff964a52063683ae3,Drupal User Group Rhein-Neckar,49.4044343270356,8.67703836267905,"""Event Space""",1,55,10,0,,{drupal}
4dd3d106fa76c0bf024d9fa3,Buchhandlung Schmitt,49.4040414251726,8.67598590080154,"""Bookstore""",0,254,73,2,,{}
56742708498ee472fb9336b8,Dunkin Donuts,49.4040667787823,8.67603494012706,"""Donut Shop""",0,7,3,1,,{}
501a3b8ae4b06e20ab4fc225,Alte Eppelheimer Straße,49.404598236084,8.67603588104248,"""Parking""",0,4,3,0,,{}
52cef52b498e84a3be3a678e,Welthaus,49.4043762601729,8.67749824465035,"""Non-Profit""",0,3,3,0,,{}
52d57bca498ef60b62849c0b,Ringstraße,49.402974,8.681153,"""Light Rail Station""",0,15,7,0,,{}
5182ee832fc6b36a99334d99,Pazar Feinkost Obst & Gemüse,49.40431336088,8.68473529815674,"""Gourmet Shop""",1,31,6,1,,{}
4b4b71d7f964a520ec9b26e3,Krokodil,49.4042810255977,8.68725998054104,"""Hotel""",5,218,91,9,http://www.krokodil-heidelberg.de,{}
5165a090e4b0e029ccc2eede,Spielbetrieb Heidelberg,49.4034191250799,8.68601104807676,"""Hobby Shop""",2,5,3,0,,{}
4e5636a8d164a0684c5b555d,Weststadt,49.4031544287255,8.68606567382812,"""Neighborhood""",2,1184,199,16,,{}
52d57bca498ef60b62849c0b,Ringstraße,49.402974,8.681153,"""Light Rail Station""",0,15,7,0,,{}
4bd896272ecdce72ddd7d0f2,BoardingHouse Heidelberg,49.4044726763028,8.69224601392061,"""Hotel""",4,369,88,9,http://www.boardinghouse-hd.de/bhouse/website.nsf/Inhalt/BH-Index-L1?opendocument&L=1,{}
4d5a104dfe7c224bf0fb7eb5,Riegler,49.4033249975808,8.68264829592839,"""Bakery""",0,60,15,0,,{}
5362aaca498eb6229df0787f,Season,49.404482,8.692304,"""Bistro""",3,26,20,3,,{}
4c7e373af0b09c74ab963f7c,Steuerbüro Dr. Heindl,49.403749,8.693153,"""Office""",0,209,2,0,,{steuerberater}
4f6b6a50e4b0c122f03acecf,Sole D Oro,49.4054865144119,8.63100267582564,"""Italian Restaurant""",0,13,5,1,,{}
4f9f4ae4e4b0d0d54745a9eb,Jesus Raves,49.4062893357562,8.63694823400519,"""Other Nightlife""",0,7,7,0,,{}
4c5c3d3d6147be9abfa98e09,Dehner,49.404857909916,8.64765644073486,"""Garden Center""",0,9,6,0,http://www.dehner.de,{}
5257e43711d2704544bc6df9,Moschee Heidelberg,49.4054807988141,8.6395253882393,"""Mosque""",2,26,15,2,,{}
4b7e7ceaf964a5202fef2fe3,Hugo Wine & Dine,49.4036470518124,8.6920434614539,"""Wine Bar""",3,112,81,3,http://www.hugo-hd.de,"{"" fish"","" french"","" international"",wine}"
5033dd1fe4b0c160f7684418,Friedhof Eppelheim,49.4051371634893,8.623366355896,"""Cemetery""",0,9,2,0,,{}
4f5a4098e4b0b310def17876,Zoo & Co,49.405457,8.660731,"""Pet Store""",0,82,8,2,http://www.zooundco24.de/marktfinder/heidelberg-eppelheimer-strasse-19/,{}
4bcc23fc937ca59326a0aa92,Volvo Zentrum Heidelberg - Autohaus Geisser,49.4055650260564,8.66322352582503,"""Automotive Shop""",0,22,11,0,,{}
4dd4b3d6183859a589a91578,H Stadtwerke,49.4049713538904,8.68189878546651,"""Tram Station""",0,271,50,1,,{}
